时间,Tap评分,评价人数,1星,2星,3星,4星,5星,评价人数-评分人数
2023/4/6 14:13,8.5,1172,96,27,100,122,830,-3
2023/4/6 14:14,8.5,1172,96,27,100,122,830,-3
2023/4/6 14:15,8.5,1172,96,27,100,122,830,-3
2023/4/6 14:16,8.5,1172,96,27,100,122,830,-3
2023/4/6 14:17,8.5,1172,96,27,100,122,830,-3
2023/4/6 14:18,8.5,1172,96,27,100,122,830,-3
2023/4/6 14:19,8.5,1172,96,27,100,122,830,-3
2023/4/6 14:20,8.5,1172,96,27,100,122,830,-3
2023/4/6 14:21,8.5,1172,96,27,100,122,830,-3
2023/4/6 14:22,8.5,1172,96,27,100,122,830,-3
2023/4/6 14:23,8.5,1172,96,27,100,122,830,-3
2023/4/6 14:24,8.5,1173,96,27,100,122,830,-2
2023/4/6 14:25,8.5,1173,96,27,100,122,830,-2
2023/4/6 14:26,8.5,1173,96,27,100,122,830,-2
2023/4/6 14:27,8.5,1173,96,27,100,122,830,-2
2023/4/6 14:28,8.5,1173,96,27,100,122,830,-2
2023/4/6 14:29,8.5,1173,96,27,100,122,830,-2
2023/4/6 14:30,8.5,1174,96,27,100,122,830,-1
2023/4/6 14:31,8.5,1173,96,27,100,122,830,-2
2023/4/6 14:32,8.5,1173,96,27,100,122,830,-2
2023/4/6 14:33,8.5,1173,96,27,100,122,830,-2
2023/4/6 14:34,8.5,1173,96,27,100,122,830,-2
2023/4/6 14:35,8.5,1173,96,27,100,122,831,-3
2023/4/6 14:36,8.5,1173,96,27,100,122,831,-3
2023/4/6 14:37,8.5,1173,96,27,100,122,831,-3
2023/4/6 14:38,8.5,1173,96,27,100,122,831,-3
2023/4/6 14:39,8.5,1173,96,27,100,122,831,-3
2023/4/6 14:40,8.5,1173,96,27,100,122,831,-3
2023/4/6 14:41,8.5,1173,96,27,100,122,831,-3
2023/4/6 14:42,8.5,1173,96,27,100,122,831,-3
2023/4/6 14:43,8.5,1173,96,27,100,122,831,-3
2023/4/6 14:44,8.5,1173,96,27,100,122,831,-3
2023/4/6 14:45,8.5,1173,96,27,100,122,831,-3
2023/4/6 14:46,8.5,1173,96,27,100,122,831,-3
2023/4/6 14:47,8.5,1173,96,27,100,122,831,-3
2023/4/6 14:48,8.5,1173,96,27,100,122,831,-3
2023/4/6 14:49,8.5,1173,96,27,100,122,831,-3
2023/4/6 14:50,8.5,1173,96,27,100,122,831,-3
2023/4/6 14:51,8.5,1173,96,27,100,122,831,-3
2023/4/6 14:52,8.5,1173,96,27,100,122,831,-3
2023/4/6 14:53,8.5,1173,96,27,100,122,831,-3
2023/4/6 14:54,8.5,1173,96,27,100,122,831,-3
2023/4/6 14:55,8.5,1174,96,27,100,122,831,-2
2023/4/6 14:56,8.5,1174,96,27,100,122,831,-2
2023/4/6 14:57,8.5,1174,96,27,100,122,831,-2
2023/4/6 14:58,8.5,1174,96,27,100,122,831,-2
2023/4/6 14:59,8.5,1174,96,27,100,122,831,-2
2023/4/6 15:00,8.5,1174,96,27,100,122,831,-2
2023/4/6 15:01,8.5,1174,96,27,100,122,831,-2
2023/4/6 15:02,8.5,1174,96,27,100,122,831,-2
2023/4/6 15:03,8.5,1174,96,27,100,122,831,-2
2023/4/6 15:04,8.5,1173,96,27,100,122,831,-3
2023/4/6 15:05,8.5,1173,96,27,100,122,831,-3
2023/4/6 15:06,8.5,1173,96,27,100,122,831,-3
2023/4/6 15:07,8.5,1173,96,27,100,122,831,-3
2023/4/6 15:08,8.5,1173,96,27,100,122,831,-3
2023/4/6 15:09,8.5,1173,96,27,100,122,831,-3
2023/4/6 15:10,8.5,1173,96,27,100,122,831,-3
2023/4/6 15:11,8.5,1173,96,27,100,122,831,-3
2023/4/6 15:13,8.5,1173,96,27,100,122,831,-3
2023/4/6 15:14,8.5,1173,96,27,100,122,831,-3
2023/4/6 15:15,8.5,1174,96,27,100,122,831,-2
2023/4/6 15:16,8.5,1174,96,27,100,122,831,-2
2023/4/6 15:17,8.5,1175,96,27,100,122,831,-1
2023/4/6 15:18,8.5,1176,96,27,100,122,831,0
2023/4/6 15:19,8.5,1177,96,27,100,122,831,1
2023/4/6 15:20,8.5,1177,96,27,100,122,831,1
2023/4/6 15:21,8.5,1177,96,27,100,122,831,1
2023/4/6 15:22,8.5,1178,96,28,100,122,831,1
2023/4/6 15:23,8.5,1178,96,28,100,122,831,1
2023/4/6 15:24,8.5,1179,96,28,100,122,831,2
2023/4/6 15:25,8.5,1179,96,28,100,122,831,2
2023/4/6 15:26,8.5,1179,96,28,100,122,831,2
2023/4/6 15:27,8.5,1179,96,28,100,122,831,2
2023/4/6 15:28,8.5,1179,96,28,100,122,831,2
2023/4/6 15:29,8.5,1179,96,28,100,122,831,2
2023/4/6 15:30,8.5,1179,96,28,100,122,831,2
2023/4/6 15:31,8.5,1179,96,28,100,122,831,2
2023/4/6 15:32,8.5,1179,96,28,100,122,831,2
2023/4/6 15:33,8.5,1179,96,28,100,122,831,2
2023/4/6 15:34,8.5,1179,96,28,100,122,831,2
2023/4/6 15:35,8.5,1179,96,28,100,122,831,2
2023/4/6 15:36,8.5,1179,96,28,100,122,831,2
2023/4/6 15:37,8.5,1179,96,28,100,122,831,2
2023/4/6 15:38,8.5,1179,96,28,100,122,831,2
2023/4/6 15:39,8.5,1179,96,28,100,122,831,2
2023/4/6 15:40,8.5,1179,96,28,100,122,831,2
2023/4/6 15:41,8.5,1180,96,28,100,122,831,3
2023/4/6 15:42,8.5,1180,96,28,100,122,831,3
2023/4/6 15:43,8.5,1180,96,28,100,122,831,3
2023/4/6 15:44,8.5,1180,96,28,100,122,831,3
2023/4/6 15:45,8.5,1180,96,28,100,122,831,3
2023/4/6 15:46,8.5,1180,96,28,100,122,831,3
2023/4/6 15:47,8.5,1180,96,28,100,122,831,3
2023/4/6 15:48,8.5,1180,96,28,100,122,831,3
2023/4/6 15:49,8.5,1180,96,28,100,122,831,3
2023/4/6 15:50,8.5,1180,96,28,100,122,831,3
2023/4/6 15:51,8.5,1180,96,28,100,122,831,3
2023/4/6 15:52,8.5,1180,96,28,100,122,831,3
2023/4/6 15:53,8.5,1180,96,28,100,122,831,3
2023/4/6 15:54,8.5,1180,96,28,100,122,831,3
2023/4/6 15:55,8.5,1180,96,28,100,122,831,3
2023/4/6 15:56,8.5,1180,96,28,100,122,831,3
2023/4/6 15:57,8.5,1180,96,28,100,122,831,3
2023/4/6 15:58,8.5,1180,96,28,100,122,831,3
2023/4/6 15:59,8.5,1180,96,28,100,122,831,3
2023/4/6 16:00,8.5,1180,96,28,100,122,831,3
2023/4/6 16:01,8.5,1180,96,28,100,122,831,3
2023/4/6 16:02,8.5,1180,96,28,100,122,831,3
2023/4/6 16:03,8.5,1180,96,28,100,122,831,3
2023/4/6 16:04,8.5,1180,96,28,100,122,831,3
2023/4/6 16:05,8.5,1180,96,28,100,122,831,3
2023/4/6 16:06,8.5,1180,96,28,100,122,831,3
2023/4/6 16:07,8.5,1182,96,28,100,122,831,5
2023/4/6 16:08,8.5,1182,96,28,100,122,831,5
2023/4/6 16:09,8.5,1182,96,28,100,122,831,5
2023/4/6 16:10,8.5,1182,96,28,101,123,836,-2
2023/4/6 16:11,8.5,1182,96,28,101,123,836,-2
2023/4/6 16:12,8.5,1182,96,28,101,123,836,-2
2023/4/6 16:13,8.5,1182,96,28,101,123,836,-2
2023/4/6 16:14,8.5,1182,96,28,101,123,836,-2
2023/4/6 16:15,8.5,1183,96,28,101,123,836,-1
2023/4/6 16:16,8.5,1183,96,28,101,123,836,-1
2023/4/6 16:17,8.5,1183,96,28,101,123,836,-1
2023/4/6 16:18,8.5,1184,96,28,101,123,836,0
2023/4/6 16:19,8.5,1184,96,28,101,123,836,0
2023/4/6 16:20,8.5,1184,96,28,101,123,836,0
2023/4/6 16:21,8.5,1184,96,28,101,123,836,0
2023/4/6 16:22,8.5,1184,96,28,101,123,836,0
2023/4/6 16:23,8.5,1184,96,28,101,123,836,0
2023/4/6 16:24,8.5,1184,96,28,101,123,836,0
2023/4/6 16:25,8.5,1184,96,28,101,123,836,0
2023/4/6 16:26,8.5,1184,96,28,101,123,836,0
2023/4/6 16:27,8.5,1184,96,28,101,123,836,0
2023/4/6 16:28,8.5,1184,96,28,101,123,836,0
2023/4/6 16:29,8.5,1184,96,28,101,123,836,0
2023/4/6 16:30,8.5,1185,96,28,101,123,836,1
2023/4/6 16:31,8.5,1185,96,28,101,123,836,1
2023/4/6 16:32,8.5,1185,96,28,101,123,836,1
2023/4/6 16:33,8.5,1185,96,28,101,123,836,1
2023/4/6 16:34,8.5,1185,98,29,101,123,836,-2
2023/4/6 16:35,8.5,1185,98,29,101,123,836,-2
2023/4/6 16:36,8.5,1185,98,29,101,123,836,-2
2023/4/6 16:37,8.5,1185,98,29,101,123,836,-2
2023/4/6 16:38,8.5,1185,98,29,101,123,836,-2
2023/4/6 16:39,8.5,1185,98,29,101,123,836,-2
2023/4/6 16:40,8.5,1185,98,29,101,123,836,-2
2023/4/6 16:41,8.5,1185,98,29,101,123,836,-2
2023/4/6 16:42,8.5,1185,98,29,101,123,836,-2
2023/4/6 16:43,8.5,1185,98,29,101,123,836,-2
2023/4/6 16:45,8.5,1185,98,29,101,123,836,-2
2023/4/6 16:46,8.5,1185,98,29,101,123,836,-2
2023/4/6 16:47,8.5,1185,98,29,101,123,836,-2
2023/4/6 16:48,8.5,1185,98,29,101,123,836,-2
2023/4/6 16:49,8.5,1185,98,29,101,123,836,-2
2023/4/6 16:50,8.5,1185,98,29,101,123,836,-2
2023/4/6 16:51,8.5,1185,98,29,101,123,836,-2
2023/4/6 16:52,8.5,1185,98,29,101,123,836,-2
2023/4/6 16:53,8.5,1185,98,29,101,123,836,-2
2023/4/6 16:54,8.5,1185,98,29,101,123,836,-2
2023/4/6 16:55,8.5,1185,98,29,101,123,836,-2
2023/4/6 16:56,8.5,1185,98,29,101,123,836,-2
2023/4/6 16:57,8.5,1185,98,29,101,123,836,-2
2023/4/6 16:58,8.5,1185,98,29,101,123,836,-2
2023/4/6 16:59,8.5,1185,98,29,101,123,836,-2
2023/4/6 17:00,8.5,1185,98,29,101,123,836,-2
2023/4/6 17:01,8.5,1185,98,29,101,123,836,-2
2023/4/6 17:02,8.5,1185,98,29,101,123,836,-2
2023/4/6 17:03,8.5,1185,98,29,101,123,836,-2
2023/4/6 17:04,8.5,1185,98,29,101,123,836,-2
2023/4/6 17:05,8.5,1186,98,29,101,123,836,-1
2023/4/6 17:06,8.5,1186,98,29,101,123,836,-1
2023/4/6 17:07,8.5,1186,98,29,101,123,836,-1
2023/4/6 17:08,8.5,1186,98,29,101,123,836,-1
2023/4/6 17:09,8.5,1186,98,29,101,123,836,-1
2023/4/6 17:10,8.5,1186,98,29,101,123,836,-1
2023/4/6 17:11,8.5,1186,98,29,101,123,836,-1
2023/4/6 17:12,8.5,1186,98,29,101,123,836,-1
2023/4/6 17:13,8.5,1186,98,29,101,123,836,-1
2023/4/6 17:14,8.5,1186,98,29,101,123,836,-1
2023/4/6 17:15,8.5,1186,98,29,101,123,836,-1
2023/4/6 17:16,8.5,1186,98,29,101,123,836,-1
2023/4/6 17:17,8.5,1186,98,29,101,123,836,-1
2023/4/6 17:18,8.5,1186,98,29,101,123,836,-1
2023/4/6 17:19,8.5,1186,98,29,101,123,836,-1
2023/4/6 17:20,8.5,1187,98,29,101,123,836,0
2023/4/6 17:21,8.5,1187,98,29,101,123,836,0
2023/4/6 17:22,8.5,1187,98,29,101,123,836,0
2023/4/6 17:23,8.5,1187,98,29,101,123,836,0
2023/4/6 17:24,8.5,1187,98,29,101,123,836,0
2023/4/6 17:25,8.5,1187,98,29,101,123,836,0
2023/4/6 17:26,8.5,1188,98,29,101,123,836,1
2023/4/6 17:27,8.5,1188,98,29,101,123,836,1
2023/4/6 17:28,8.5,1188,98,29,101,123,836,1
2023/4/6 17:29,8.5,1188,98,29,101,123,836,1
2023/4/6 17:30,8.5,1188,98,29,101,123,836,1
2023/4/6 17:31,8.5,1188,98,29,101,123,836,1
2023/4/6 17:32,8.5,1188,98,29,101,123,836,1
2023/4/6 17:33,8.5,1188,99,30,101,123,838,-3
2023/4/6 17:34,8.5,1188,99,30,101,123,838,-3
2023/4/6 17:35,8.5,1188,99,30,101,123,838,-3
2023/4/6 17:36,8.5,1188,99,30,101,123,838,-3
2023/4/6 17:37,8.5,1188,99,30,101,123,838,-3
2023/4/6 17:38,8.5,1188,99,30,101,123,838,-3
2023/4/6 17:39,8.5,1188,99,30,101,123,838,-3
2023/4/6 17:40,8.5,1188,99,30,101,123,838,-3
2023/4/6 17:41,8.5,1188,99,30,101,123,838,-3
2023/4/6 17:42,8.5,1188,99,30,101,123,838,-3
2023/4/6 17:43,8.5,1189,99,30,101,123,838,-2
2023/4/6 17:44,8.5,1189,99,30,101,123,838,-2
2023/4/6 17:45,8.5,1189,99,30,101,123,838,-2
2023/4/6 17:46,8.5,1189,99,30,101,123,838,-2
2023/4/6 17:47,8.5,1189,99,30,101,123,838,-2
2023/4/6 17:48,8.5,1190,99,30,101,123,838,-1
2023/4/6 17:49,8.5,1190,99,30,101,123,838,-1
2023/4/6 17:50,8.5,1190,99,30,101,123,838,-1
2023/4/6 17:51,8.5,1191,99,30,101,123,838,0
2023/4/6 17:52,8.5,1191,99,30,101,123,838,0
2023/4/6 17:53,8.5,1192,99,30,101,123,838,1
2023/4/6 17:54,8.5,1192,99,30,101,123,838,1
2023/4/6 17:55,8.5,1192,99,30,101,123,838,1
2023/4/6 17:56,8.5,1192,99,30,101,123,838,1
2023/4/6 17:57,8.4,1192,100,31,102,123,838,-2
2023/4/6 17:58,8.4,1191,100,31,102,123,838,-3
2023/4/6 17:59,8.4,1192,100,31,102,123,838,-2
2023/4/6 18:00,8.4,1193,100,31,102,123,838,-1
2023/4/6 18:01,8.4,1193,100,31,102,123,838,-1
2023/4/6 18:02,8.4,1193,100,31,102,123,838,-1
2023/4/6 18:03,8.4,1193,100,31,102,123,838,-1
2023/4/6 18:04,8.4,1193,100,31,102,123,838,-1
2023/4/6 18:05,8.4,1193,100,31,102,123,838,-1
2023/4/6 18:07,8.4,1193,100,31,102,123,838,-1
2023/4/6 18:08,8.4,1193,100,31,102,123,838,-1
2023/4/6 18:09,8.4,1193,100,31,102,123,838,-1
2023/4/6 18:10,8.4,1193,100,31,102,123,838,-1
2023/4/6 18:11,8.4,1193,100,31,102,123,838,-1
2023/4/6 18:12,8.4,1193,100,31,102,123,838,-1
2023/4/6 18:14,8.4,1193,100,31,102,123,838,-1
2023/4/6 18:15,8.4,1193,100,31,102,123,838,-1
2023/4/6 18:16,8.4,1193,100,31,102,123,838,-1
2023/4/6 18:17,8.4,1193,100,31,102,123,838,-1
2023/4/6 18:18,8.4,1193,100,31,102,123,838,-1
2023/4/6 18:19,8.4,1193,100,31,102,123,838,-1
2023/4/6 18:20,8.4,1193,100,31,102,123,838,-1
2023/4/6 18:21,8.4,1193,100,31,102,123,838,-1
2023/4/6 18:22,8.4,1193,100,31,102,123,838,-1
2023/4/6 18:23,8.4,1193,100,31,102,123,838,-1
2023/4/6 18:24,8.4,1193,100,31,102,123,838,-1
2023/4/6 18:25,8.4,1193,100,31,102,123,838,-1
2023/4/6 18:26,8.4,1193,100,31,102,123,838,-1
2023/4/6 18:27,8.4,1193,100,31,102,123,838,-1
2023/4/6 18:28,8.4,1193,100,31,102,123,838,-1
2023/4/6 18:29,8.4,1193,100,31,102,123,838,-1
2023/4/6 18:30,8.4,1193,100,31,102,123,838,-1
2023/4/6 18:31,8.4,1193,100,31,102,123,838,-1
2023/4/6 18:32,8.4,1193,100,31,102,123,838,-1
2023/4/6 18:33,8.4,1194,100,31,102,123,838,0
2023/4/6 18:34,8.4,1194,100,31,102,123,838,0
2023/4/6 18:35,8.4,1194,100,31,102,123,838,0
2023/4/6 18:36,8.4,1194,100,31,102,123,838,0
2023/4/6 18:37,8.4,1194,100,31,102,123,838,0
2023/4/6 18:38,8.4,1194,100,31,102,123,838,0
2023/4/6 18:39,8.4,1194,100,31,102,123,838,0
2023/4/6 18:40,8.4,1194,100,31,102,123,838,0
2023/4/6 18:41,8.4,1194,100,31,102,123,838,0
2023/4/6 18:42,8.4,1194,100,31,102,123,838,0
2023/4/6 18:43,8.4,1194,100,31,102,123,838,0
2023/4/6 18:44,8.4,1194,100,31,102,123,838,0
2023/4/6 18:45,8.4,1194,100,31,102,123,838,0
2023/4/6 18:46,8.5,1194,99,33,102,124,839,-3
2023/4/6 18:47,8.5,1195,99,33,102,124,839,-2
2023/4/6 18:48,8.5,1195,99,33,102,124,839,-2
2023/4/6 18:49,8.5,1195,99,33,102,124,839,-2
2023/4/6 18:50,8.5,1195,99,33,102,124,839,-2
2023/4/6 18:51,8.5,1195,99,33,102,124,839,-2
2023/4/6 18:52,8.5,1195,99,33,102,124,839,-2
2023/4/6 18:53,8.5,1195,99,33,102,124,839,-2
2023/4/6 18:54,8.5,1195,99,33,102,124,839,-2
2023/4/6 18:55,8.5,1195,99,33,102,124,839,-2
2023/4/6 18:56,8.5,1195,99,33,102,124,839,-2
2023/4/6 18:57,8.5,1195,99,33,102,124,839,-2
2023/4/6 18:58,8.5,1195,99,33,102,124,839,-2
2023/4/6 18:59,8.5,1195,99,33,102,124,839,-2
2023/4/6 19:00,8.5,1196,99,33,102,124,839,-1
2023/4/6 19:01,8.5,1196,99,33,102,124,839,-1
2023/4/6 19:02,8.5,1197,99,33,102,124,839,0
2023/4/6 19:03,8.5,1197,99,33,102,124,839,0
2023/4/6 19:04,8.5,1197,99,33,102,124,839,0
2023/4/6 19:05,8.5,1197,99,33,102,124,839,0
2023/4/6 19:06,8.5,1197,99,33,102,124,839,0
2023/4/6 19:07,8.5,1197,99,33,102,124,839,0
2023/4/6 19:08,8.5,1197,99,33,102,124,839,0
2023/4/6 19:09,8.5,1197,99,33,102,124,839,0
2023/4/6 19:10,8.5,1197,99,34,102,124,841,-3
2023/4/6 19:11,8.5,1197,99,34,102,124,841,-3
2023/4/6 19:12,8.5,1197,99,34,102,124,841,-3
2023/4/6 19:13,8.5,1197,99,34,102,124,841,-3
2023/4/6 19:14,8.5,1197,99,34,102,124,841,-3
2023/4/6 19:15,8.5,1197,99,34,102,124,841,-3
2023/4/6 19:16,8.5,1197,99,34,102,124,841,-3
2023/4/6 19:17,8.5,1197,99,34,102,124,841,-3
2023/4/6 19:18,8.5,1197,99,34,102,124,841,-3
2023/4/6 19:19,8.5,1197,99,34,102,124,841,-3
2023/4/6 19:20,8.5,1197,99,34,102,124,841,-3
2023/4/6 19:21,8.5,1198,99,34,102,124,841,-2
2023/4/6 19:22,8.5,1198,99,34,102,124,841,-2
2023/4/6 19:23,8.5,1198,99,34,102,124,841,-2
2023/4/6 19:24,8.5,1198,99,34,102,124,841,-2
2023/4/6 19:25,8.5,1198,99,34,102,124,841,-2
2023/4/6 19:26,8.5,1198,99,34,102,124,841,-2
2023/4/6 19:27,8.5,1198,99,34,102,124,841,-2
2023/4/6 19:28,8.5,1199,99,34,102,124,841,-1
2023/4/6 19:29,8.5,1199,99,34,102,124,841,-1
2023/4/6 19:30,8.5,1199,99,34,102,124,841,-1
2023/4/6 19:31,8.5,1199,99,34,102,124,841,-1
2023/4/6 19:32,8.5,1199,99,34,102,124,841,-1
2023/4/6 19:33,8.5,1199,99,35,102,124,841,-2
2023/4/6 19:34,8.5,1199,99,35,102,124,841,-2
2023/4/6 19:35,8.5,1199,99,35,102,124,841,-2
2023/4/6 19:36,8.5,1199,99,35,102,124,841,-2
2023/4/6 19:37,8.5,1199,99,35,102,124,841,-2
2023/4/6 19:38,8.5,1199,99,35,102,124,841,-2
2023/4/6 19:39,8.5,1199,99,35,102,124,841,-2
2023/4/6 19:40,8.5,1199,99,35,102,124,841,-2
2023/4/6 19:41,8.5,1199,99,35,102,124,841,-2
2023/4/6 19:42,8.5,1199,99,35,102,124,841,-2
2023/4/6 19:43,8.5,1199,99,35,102,124,841,-2
2023/4/6 19:44,8.5,1199,99,35,102,124,841,-2
2023/4/6 19:46,8.5,1199,99,35,102,124,841,-2
2023/4/6 19:47,8.5,1199,99,35,102,124,841,-2
2023/4/6 19:48,8.5,1199,99,35,102,124,841,-2
2023/4/6 19:49,8.5,1199,99,35,102,124,841,-2
2023/4/6 19:50,8.5,1199,99,35,102,124,841,-2
2023/4/6 19:51,8.5,1199,99,35,102,124,841,-2
2023/4/6 19:52,8.5,1200,99,35,102,124,841,-1
2023/4/6 19:53,8.5,1200,99,35,102,124,841,-1
2023/4/6 19:54,8.5,1200,99,35,102,124,841,-1
2023/4/6 19:55,8.5,1201,99,35,102,124,841,0
2023/4/6 19:56,8.5,1201,99,35,102,124,841,0
2023/4/6 19:57,8.5,1201,99,35,102,124,841,0
2023/4/6 19:58,8.5,1201,99,35,102,124,841,0
2023/4/6 19:59,8.5,1201,99,35,102,124,841,0
2023/4/6 20:00,8.5,1201,99,35,102,124,841,0
2023/4/6 20:01,8.5,1201,99,35,102,124,841,0
2023/4/6 20:02,8.5,1203,99,35,102,124,841,2
2023/4/6 20:03,8.5,1203,99,35,102,124,841,2
2023/4/6 20:04,8.5,1203,99,35,102,124,841,2
2023/4/6 20:05,8.5,1204,99,35,102,124,841,3
2023/4/6 20:06,8.5,1204,99,35,102,124,841,3
2023/4/6 20:07,8.5,1204,99,35,102,124,841,3
2023/4/6 20:08,8.5,1204,99,35,102,124,841,3
2023/4/6 20:09,8.5,1204,99,35,102,124,841,3
2023/4/6 20:10,8.5,1204,99,35,102,124,841,3
2023/4/6 20:11,8.5,1204,99,35,102,124,841,3
2023/4/6 20:12,8.5,1204,99,35,102,124,841,3
2023/4/6 20:13,8.5,1204,99,35,102,124,841,3
2023/4/6 20:14,8.5,1204,99,35,102,124,841,3
2023/4/6 20:15,8.5,1204,99,35,102,124,841,3
2023/4/6 20:16,8.5,1204,99,35,102,124,841,3
2023/4/6 20:17,8.5,1204,99,35,102,124,841,3
2023/4/6 20:18,8.5,1204,99,35,102,124,841,3
2023/4/6 20:19,8.5,1204,99,35,102,124,841,3
2023/4/6 20:20,8.5,1204,99,35,102,124,841,3
2023/4/6 20:21,8.5,1204,99,35,102,124,841,3
2023/4/6 20:22,8.5,1204,100,35,102,125,844,-2
2023/4/6 20:23,8.5,1204,100,35,102,125,844,-2
2023/4/6 20:24,8.5,1204,100,35,102,125,844,-2
2023/4/6 20:25,8.5,1204,100,35,102,125,844,-2
2023/4/6 20:26,8.5,1204,100,35,102,125,844,-2
2023/4/6 20:27,8.5,1205,100,35,102,125,844,-1
2023/4/6 20:28,8.5,1205,100,35,102,125,844,-1
2023/4/6 20:29,8.5,1205,100,35,102,125,844,-1
2023/4/6 20:30,8.5,1205,100,35,102,125,844,-1
2023/4/6 20:31,8.5,1205,100,35,102,125,844,-1
2023/4/6 20:32,8.5,1205,100,35,102,125,844,-1
2023/4/6 20:33,8.5,1205,100,35,102,125,844,-1
2023/4/6 20:34,8.5,1205,100,35,102,125,844,-1
2023/4/6 20:35,8.5,1205,100,35,102,125,844,-1
2023/4/6 20:36,8.5,1205,100,35,102,125,844,-1
2023/4/6 20:37,8.5,1205,100,35,102,125,844,-1
2023/4/6 20:38,8.5,1205,100,35,102,125,844,-1
2023/4/6 20:39,8.5,1205,100,35,102,125,844,-1
2023/4/6 20:40,8.5,1205,100,35,102,125,844,-1
2023/4/6 20:41,8.5,1205,100,35,102,125,844,-1
2023/4/6 20:42,8.5,1205,100,35,102,125,844,-1
2023/4/6 20:43,8.5,1205,100,35,102,125,844,-1
2023/4/6 20:44,8.5,1206,100,35,103,125,844,-1
2023/4/6 20:45,8.5,1206,100,35,103,125,844,-1
2023/4/6 20:46,8.5,1206,100,35,103,125,844,-1
2023/4/6 20:47,8.5,1206,100,35,103,125,844,-1
2023/4/6 20:48,8.5,1206,100,35,103,125,844,-1
2023/4/6 20:49,8.5,1206,100,35,103,125,844,-1
2023/4/6 20:50,8.5,1206,100,35,103,125,844,-1
2023/4/6 20:51,8.5,1206,100,35,103,125,844,-1
2023/4/6 20:52,8.5,1206,100,35,103,125,844,-1
2023/4/6 20:53,8.5,1206,100,35,103,125,844,-1
2023/4/6 20:54,8.5,1206,100,35,103,125,844,-1
2023/4/6 20:55,8.5,1206,100,35,103,125,844,-1
2023/4/6 20:56,8.5,1206,100,35,103,125,844,-1
2023/4/6 20:57,8.5,1206,100,35,103,125,844,-1
2023/4/6 20:58,8.5,1206,100,35,103,125,844,-1
2023/4/6 20:59,8.5,1206,100,35,103,125,844,-1
2023/4/6 21:00,8.5,1206,100,35,103,125,844,-1
2023/4/6 21:01,8.5,1206,100,35,103,125,844,-1
2023/4/6 21:02,8.5,1206,100,35,103,125,844,-1
2023/4/6 21:03,8.5,1206,100,35,103,125,844,-1
2023/4/6 21:04,8.5,1206,100,35,103,125,844,-1
2023/4/6 21:05,8.5,1206,100,35,103,125,844,-1
2023/4/6 21:06,8.5,1206,100,35,103,125,844,-1
2023/4/6 21:07,8.5,1206,100,35,103,125,844,-1
2023/4/6 21:08,8.5,1206,100,35,103,125,844,-1
2023/4/6 21:09,8.5,1206,100,35,103,125,844,-1
2023/4/6 21:10,8.5,1206,100,35,103,125,844,-1
2023/4/6 21:11,8.5,1206,100,35,103,125,844,-1
2023/4/6 21:12,8.5,1207,100,35,103,125,844,0
2023/4/6 21:13,8.5,1207,100,35,103,125,844,0
2023/4/6 21:14,8.5,1207,100,35,103,125,844,0
2023/4/6 21:15,8.5,1207,100,35,103,125,844,0
2023/4/6 21:16,8.5,1207,100,35,103,125,844,0
2023/4/6 21:17,8.5,1208,100,35,103,125,844,1
2023/4/6 21:18,8.5,1208,100,35,103,125,844,1
2023/4/6 21:20,8.5,1208,100,35,103,125,844,1
2023/4/6 21:21,8.5,1208,100,35,103,125,844,1
2023/4/6 21:22,8.5,1208,100,35,103,125,844,1
2023/4/6 21:23,8.5,1208,100,35,103,125,844,1
2023/4/6 21:24,8.5,1209,100,35,103,125,844,2
2023/4/6 21:25,8.5,1209,100,35,103,125,844,2
2023/4/6 21:26,8.5,1209,100,35,103,125,844,2
2023/4/6 21:27,8.5,1209,100,35,103,125,844,2
2023/4/6 21:28,8.5,1209,100,35,103,125,844,2
2023/4/6 21:29,8.5,1209,100,35,103,125,844,2
2023/4/6 21:30,8.5,1209,100,35,103,125,844,2
2023/4/6 21:31,8.5,1209,100,35,103,125,844,2
2023/4/6 21:32,8.5,1209,100,35,103,125,844,2
2023/4/6 21:33,8.5,1209,100,35,103,125,844,2
2023/4/6 21:34,8.4,1209,100,37,103,125,846,-2
2023/4/6 21:35,8.4,1209,100,37,103,125,846,-2
2023/4/6 21:36,8.4,1209,100,37,103,125,846,-2
2023/4/6 21:37,8.4,1209,100,37,103,125,846,-2
2023/4/6 21:38,8.4,1209,100,37,103,125,846,-2
2023/4/6 21:39,8.4,1209,100,37,103,125,846,-2
2023/4/6 21:40,8.4,1209,100,37,103,125,846,-2
2023/4/6 21:41,8.4,1209,100,37,103,125,846,-2
2023/4/6 21:42,8.4,1211,100,37,103,125,846,0
2023/4/6 21:43,8.4,1211,100,37,103,125,846,0
2023/4/6 21:44,8.4,1211,100,37,103,125,846,0
2023/4/6 21:45,8.4,1211,100,37,103,125,846,0
2023/4/6 21:46,8.4,1211,100,37,103,125,846,0
2023/4/6 21:47,8.4,1211,100,37,103,125,846,0
2023/4/6 21:48,8.4,1211,100,37,103,125,846,0
2023/4/6 21:49,8.4,1210,100,37,103,125,846,-1
2023/4/6 21:50,8.4,1210,100,37,103,125,846,-1
2023/4/6 21:51,8.4,1210,100,37,103,125,846,-1
2023/4/6 21:52,8.4,1210,100,37,103,125,846,-1
2023/4/6 21:53,8.4,1210,100,37,103,125,846,-1
